City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
255,Romodanovo,RU,2021-10-31 22:12:09,54.4275,45.3296,42.44,79,35,10.69
256,Seoul,KR,2021-10-31 22:09:00,37.5683,126.9778,51.24,78,38,3.76
257,Turukhansk,RU,2021-10-31 22:12:10,65.8167,87.9833,6.64,97,100,2.48
258,Rio Grande,BR,2021-10-31 22:12:10,-32.035,-52.0986,72.95,87,0,18.01
259,Kahului,US,2021-10-31 22:12:10,20.8947,-156.47,84.97,64,20,13.8
260,Isla Vista,US,2021-10-31 22:12:11,34.4133,-119.861,76.06,70,90,6.91
261,Novo Aripuana,BR,2021-10-31 22:12:11,-5.1206,-60.3797,84.63,59,73,1.77
262,Quelimane,MZ,2021-10-31 22:12:12,-17.8786,36.8883,77.74,79,81,6.06
263,Aswan,EG,2021-10-31 22:12:12,24.0934,32.907,82.9,30,100,6.67
264,Vardo,NO,2021-10-31 22:12:13,70.3705,31.1107,35.58,87,75,21.85
265,Marawi,PH,2021-10-31 22:12:13,7.9986,124.2928,64.65,96,89,1.45
266,Aksehir,TR,2021-10-31 22:12:13,38.3575,31.4164,52.12,75,91,4.52
267,Talnakh,RU,2021-10-31 22:12:14,69.4865,88.3972,-11.51,99,88,5.93
268,Kushiro,JP,2021-10-31 22:12:14,42.975,144.3747,41.95,87,20,5.75
269,Turinsk,RU,2021-10-31 22:12:15,58.0458,63.696,37.83,96,100,9.66
270,Wonthaggi,AU,2021-10-31 22:12:15,-38.6044,145.5913,57.81,65,11,2.17
271,Cairns,AU,2021-10-31 22:12:16,-16.9167,145.7667,86.07,83,90,8.05
272,Albury,AU,2021-10-31 22:12:16,-36.0833,146.9167,58.01,83,100,5.01
273,Foca,TR,2021-10-31 22:12:17,38.6703,26.7566,60.64,78,100,5.86
274,Shelburne,CA,2021-10-31 22:13:17,44.0787,-80.2041,50.27,84,5,15.7
275,Hofn,IS,2021-10-31 22:13:17,64.2539,-15.2082,39.47,59,100,22.57
276,Povenets,RU,2021-10-31 22:13:18,62.8487,34.8262,41.5,96,100,6.6
277,Zonguldak,TR,2021-10-31 22:13:18,41.25,31.8333,51.28,73,97,3.58
278,Kalianget,ID,2021-10-31 22:13:19,-7.05,113.9333,82.29,72,90,3.87
279,Korla,CN,2021-10-31 22:13:19,41.7597,86.1469,47.08,27,9,5.84
280,Praia,CV,2021-10-31 22:13:19,14.9215,-23.5087,77.54,94,75,10.36
281,Nanortalik,GL,2021-10-31 22:13:20,60.1432,-45.2371,34.02,75,60,11.3
282,Okhtyrka,UA,2021-10-31 22:13:20,50.3104,34.8988,41.58,64,0,6.6
283,Cayenne,GF,2021-10-31 22:13:21,4.9333,-52.3333,83.08,79,96,1.99
284,Ambovombe,MG,2021-10-31 22:13:21,-25.1667,46.0833,70.68,87,97,4.45
285,Port Elizabeth,ZA,2021-10-31 22:13:21,-33.918,25.5701,64.09,83,49,8.79
286,Sobolevo,RU,2021-10-31 22:13:22,54.4299,31.8996,38.77,82,1,7.87
287,Abnub,EG,2021-10-31 22:13:22,27.2696,31.1511,76.73,37,12,7.81
288,Hirado,JP,2021-10-31 22:13:23,33.3597,129.5531,56.35,53,88,9.64
289,Torrington,US,2021-10-31 22:13:23,41.8007,-73.1212,61.12,82,74,9.01
290,Berlevag,NO,2021-10-31 22:13:24,70.8578,29.0864,33.8,80,40,3.44
291,Marrakesh,MA,2021-10-31 22:13:24,31.6315,-8.0083,69.87,52,6,9.22
